id,name,age,gender,city,country,credit_card,full_address,user_sign_up_date,user_last_purchase_date,user_status,user_total_purchases,user_segment,user_location,user_source_type,user_last_login_date,user_purchase_frequency,product_name,category,subcategory,price,date_purchase,quantity,rating,comment
593,Michael Holloway,-4,M,New Henryhaven,Myanmar,2265732327943647,"77209 Rachel Prairie Apt. 790, Cuevasborough, NH 06031",2022-05-16,2022-12-17,Churned,14,High Value,Jacksonchester,Organic Search,2023-08-14,Yearly,PantsFits,Clothing,Pants,90,2021-10-06,8,3,Work prove practice on forget avoid develop.
1090,William Bell,-5,F,South Scott,Qatar,2720361661292517,"374 Troy Locks, Dawsonfort, ME 82699",2022-01-28,2023-01-01,Churned,8,Frequent Shopper,East Stephen,Organic Search,2023-08-01,Yearly,BeveragesBurst,Grocery,Beverages,-23,2021-10-12,10,4,Exactly film protect.
1421,Edward Snyder,150,F,North Diana,Congo,2251570406193866,"169 Cook Road Suite 250, East Sydney, DE 81620",2022-12-24,2023-01-04,Churned,1,Occasional Shopper,South Rodneyton,Referral,2023-02-03,Yearly,FictionGuide,Books,Fiction,-60,2023-05-01,4,6,Democrat yeah still month.
934,Molly Hoffman,3,F,Markfurt,Seychelles,5520004718230883,"17726 Travis Centers, West Kennethstad, CT 11606",2021-09-19,2022-10-08,Churned,7,Frequent Shopper,New Mark,Organic Search,2023-05-12,Yearly,FictionGuide,Books,Fiction,-32,2021-07-13,-2,-1,Letter play suggest.
860,Robert Craig,53,F,South Robertview,Lao People's Democratic Republic,2344788896812444,"42209 Angela Square, Murrayton, MA 77827",2022-07-25,2023-06-30,Active,14,High Value,Karastad,Referral,2023-07-03,Yearly,,Clothing,Jacket,421,2021-05-02,5,1,Join politics beyond range car its.
1252,Douglas Montgomery,13,F,Port Nicole,Vanuatu,2660579935075796,"3794 Lawrence Crossing Suite 167, Wendyfurt, ME 71234",2022-12-07,2023-01-10,Churned,3,Occasional Shopper,Lambertmouth,Referral,2023-08-16,Yearly,SpeakerPro,Electronics,Speaker,-41,2021-10-24,1,4,Scene site second claim.
877,Jason Morrison,99,M,South Emilytown,Oman,2253478552220475,"934 Christopher Ferry Apt. 993, North Jamiemouth, IA 87057",2023-04-09,2023-08-03,Active,10,Frequent Shopper,East Jamesland,Paid Ads,2023-08-18,Monthly,The Art of Fiction,Books,Fiction,-48,2022-12-15,2,0,Watch than day left kind.
567,Sarah Mcdonald,31,F,Cynthiafurt,Niue,2709883108415844,"50264 Donald Isle Suite 293, Millerfort, CT 38223",2022-12-14,2023-08-16,Active,12,High Value,Jordanstad,Organic Search,2023-08-16,Monthly,Non-fictionGuide,Books,Non-fiction,838,2022-07-10,8,4,Commercial several future bag east team.
303,Jennifer Russell,150,F,South Amandaview,Lithuania,2256040154311982,"63699 Felicia Crescent, North Annetteview, CO 14945",2022-10-13,2023-05-24,Churned,6,Frequent Shopper,Johnsonside,Organic Search,2023-06-06,Yearly,FreshBeverages,Grocery,Beverages,845,2022-12-25,-4,3,Worry see water.
1425,Margaret Elliott,5,M,South Barbara,Bahamas,2221133971126832,"257 Frederick Lane Apt. 667, East Connie, HI 01991",2022-06-11,2022-10-19,Churned,7,Frequent Shopper,Ericstad,Organic Search,2023-03-01,Yearly,PantsFits,Clothing,Pants,-78,2022-06-20,4,0,Throughout despite that.
1086,Frederick Ward,2,M,Taylorshire,Dominica,2718423015652020,"53883 David Village Apt. 299, Brianburgh, GU 29842",2023-02-28,2023-07-02,Active,8,Frequent Shopper,Lake Georgechester,Paid Ads,2023-08-12,Yearly,TablePlus,Furniture,Table,91,2022-05-18,-2,5,Walk many he group rock policy kid.
881,Alexander Ingram,3,F,South Brandyville,Syrian Arab Republic,2285744583818732,"737 Turner Bridge Apt. 111, Jasminemouth, WA 14830",2023-01-18,2023-03-04,Churned,14,High Value,Brittanystad,Paid Ads,2023-04-11,Yearly,TablePlus,Furniture,Table,322,2021-11-09,-3,1,Us receive raise catch.
1231,Ronald Collins,150,M,Scottberg,Trinidad and Tobago,2698820161156447,"USS Chan, FPO AP 13947",2022-11-14,2023-06-30,Active,7,Frequent Shopper,East Michele,Organic Search,2023-08-23,Yearly,EducationalTales,Books,Educational,-76,2022-08-26,6,3,Particular because almost standard later real.
1067,Jacqueline Price,5,F,Ryanton,Gabon,5509282345759012,"4107 Kristen Courts, Lake Davidview, MN 31510",2021-12-04,2022-07-13,Churned,9,Frequent Shopper,South Roberttown,Organic Search,2023-04-07,Rarely,JacketWear,Clothing,Jacket,-39,2022-12-05,-4,4,Later never single decade become.
249,Robin Franco MD,150,M,Garystad,Mexico,2288339008491913,"91841 Hernandez Drive Suite 477, North Chelseyside, VI 55337",2021-11-18,2021-12-23,Churned,13,High Value,Townsendfort,Organic Search,2022-12-24,Rarely,SofaPlus,Furniture,Sofa,-28,2023-08-25,5,1,Other participant order include age piece might.
206,Sarah Rodriguez,56,F,Heatherburgh,Jersey,2230807596423802,"109 Quinn Ridges Suite 429, Port Roger, VT 80583",2022-07-12,2023-04-25,Churned,2,Occasional Shopper,New Monica,Paid Ads,2023-08-12,Yearly,ProShirt,Clothing,Shirt,74,2022-01-22,1,-1,Environmental cover after.
713,Barry Hernandez,150,F,Port Katie,Madagascar,2575229919769360,"49833 Erika Passage Apt. 003, Lopezland, ID 76686",2022-11-06,2023-05-04,Churned,2,Occasional Shopper,West Joan,Referral,2023-06-22,Yearly,MegaLaptop,Electronics,Laptop,345,2023-07-28,-2,-1,Lead senior late executive.
112,Sean Anderson,150,M,Meltonfurt,Canada,2297645020158028,"81564 Patrick Extensions, Bondberg, MD 05879",2022-07-09,2023-01-13,Churned,2,Occasional Shopper,Port Susan,Organic Search,2023-04-06,Yearly,ChairPlus,Furniture,Chair,542,2022-06-03,-1,2,Off lay special two effect.
1180,Tonya Newton,150,M,Nicoleland,Algeria,5380320901825605,"1490 Ortiz Shores Apt. 952, Davidfurt, TN 09236",2021-12-14,2023-08-22,Active,15,High Value,Tranfurt,Paid Ads,2023-08-24,Monthly,,Clothing,Jacket,-50,2021-05-12,0,3,Performance simple alone also nothing wall speak adult.
1356,Joseph Ward,29,F,Leport,Swaziland,5538925922479512,"386 Carpenter Plains Suite 879, Myersstad, OH 26361",2022-07-26,2022-07-27,Churned,2,Occasional Shopper,Martinezmouth,Paid Ads,2022-10-05,Rarely,SofaPlus,Furniture,Sofa,-67,2023-06-12,5,2,Star finish rather white capital.
1169,Timothy Weaver,150,F,East Donaldchester,Tokelau,2706594999791473,"554 Graves Crossing Suite 199, Berryfurt, MA 86543",2022-01-14,2022-05-28,Churned,14,High Value,Anthonyfort,Organic Search,2023-02-26,Rarely,ProShirt,Clothing,Shirt,103,2021-04-05,-5,5,Tv respond Congress none whose gun single detail.
359,Paul Gonzales,35,F,Lunafurt,New Caledonia,2713328402225915,"75494 Smith Court Apt. 365, Pittschester, ND 97611",2022-03-12,2022-06-11,Churned,15,High Value,Sandersshire,Paid Ads,2022-10-11,Rarely,PhoneMaster,Electronics,Phone,-16,2021-04-07,3,4,Stock interesting scene produce fill occur item soldier.
8,Carla Benjamin,91,F,East Donna,Netherlands Antilles,2258601028634608,"075 Harvey Loop, Taylorville, NC 44618",2021-10-16,2023-01-10,Churned,8,Frequent Shopper,Kellerhaven,Paid Ads,2023-08-07,Yearly,TastySnacks,Grocery,Snacks,-5,2021-04-05,-1,6,Anyone song indeed everyone.
621,Christopher Savage,1,F,Robertview,United Kingdom,2237378913255387,"219 Robert Summit Apt. 784, East Maria, CA 27417",2023-03-02,2023-03-21,Churned,1,Occasional Shopper,Briannaland,Organic Search,2023-08-20,Yearly,The Art of Non-fiction,Books,Non-fiction,332,2023-04-15,2,5,Arm consider old about blue community.
909,Joshua Mcclure Jr.,150,M,Lisaburgh,Mali,5275083749976331,"99606 Wyatt Trafficway Apt. 708, Port Matthewton, AR 46810",2021-11-25,2022-06-05,Churned,5,Occasional Shopper,East Jeffreyberg,Referral,2022-10-27,Rarely,UltraLaptop,Electronics,Laptop,845,2022-09-16,3,0,Draw century course politics region position.
662,Melissa Lee,94,M,Port James,Finland,2480334502726282,"56095 Nicholas Unions Suite 213, Haleymouth, SC 59836",2022-08-29,2023-04-14,Churned,6,Frequent Shopper,Lake Paul,Organic Search,2023-08-04,Yearly,SofaPlus,Furniture,Sofa,604,2023-01-02,-1,6,Low exactly before threat difficult.
1363,Roger Murphy,80,F,North Jenniferfort,Guatemala,2251984297729805,"7231 Mary Ports, South Jacobstad, NE 96308",2021-10-02,2022-09-24,Churned,7,Frequent Shopper,South Carly,Organic Search,2023-01-11,Yearly,FreshBeverages,Grocery,Beverages,-26,2022-11-02,-2,6,Huge stop everyone food apply pressure good.
908,Kevin Hopkins,41,M,West Josephview,Ecuador,2718004134146662,"700 Foley Common, Madisonbury, MO 28075",2022-09-24,2023-06-27,Active,11,High Value,Port Ryan,Referral,2023-08-10,Yearly,PhonePro,Electronics,Phone,-14,2023-01-14,-3,2,Of son information ball quite war popular.
1010,Kimberly Montgomery,31,F,North Joyberg,Honduras,2233395521814227,"669 David Junctions Apt. 853, Lake Maria, AS 10441",2023-02-13,2023-07-24,Active,6,Frequent Shopper,Joyceport,Referral,2023-08-16,Yearly,MegaLaptop,Electronics,Laptop,89,2023-07-15,5,-1,Week newspaper kid buy size say.
967,Kyle Cunningham,150,M,Cruzburgh,Palau,2238316323702324,"998 Larry Common Suite 011, Lake Vincentmouth, IN 16994",2022-08-03,2022-11-01,Churned,11,High Value,Port Olivia,Referral,2023-08-02,Yearly,MegaLaptop,Electronics,Laptop,-76,2021-12-06,-2,4,Former develop clearly hundred yeah.
211,Lisa Gay,150,M,Lindseyborough,Honduras,2225848632721434,"497 Charles Ramp Suite 449, Angelaside, IN 07805",2023-05-15,2023-05-31,Active,14,High Value,Port Jason,Paid Ads,2023-06-29,Yearly,ProPants,Clothing,Pants,-31,2022-04-03,-1,-1,Seem ask type dark write culture police.
1337,Jeff Forbes,-3,F,Woodsshire,Italy,2716914807546968,"9717 Clinton Road Suite 745, East Jennifer, LA 61663",2022-08-09,2023-02-28,Churned,3,Occasional Shopper,West Sharon,Referral,2023-04-15,Yearly,ProJacket,Clothing,Jacket,886,2022-08-16,0,2,Plant man benefit.
815,Elizabeth Dodson,150,M,Morrisburgh,Iraq,2709274101646082,"50576 Shelia Mountains Apt. 210, Paulamouth, SD 76698",2022-10-11,2022-11-07,Churned,9,Frequent Shopper,Wilsonbury,Paid Ads,2023-02-22,Yearly,TastyVegetables,Grocery,Vegetables,937,2021-03-28,6,4,Animal source federal article every north.
944,Pamela Hicks,1,F,Justinberg,Albania,2466423162453903,"708 Brooke Point, North Haroldview, ME 20209",2021-10-24,2022-06-23,Churned,12,High Value,Williamsville,Paid Ads,2022-10-21,Rarely,EducationalGuide,Books,Educational,195,2022-06-25,-1,4,Throughout use example national of increase.
561,Michele Oliver,16,M,Yangborough,Botswana,5156108205576632,"34451 Susan Pine Suite 318, Boylebury, SC 21007",2021-12-22,2022-01-16,Churned,14,High Value,East Russell,Paid Ads,2022-10-15,Rarely,UltraSpeaker,Electronics,Speaker,-46,2021-09-09,4,3,Our culture away.
409,Jasmine Shelton,150,F,East Cynthiafort,United Arab Emirates,5568248585964685,"PSC 6723, Box 7550, APO AP 63315",2022-01-08,2022-01-10,Churned,1,Occasional Shopper,Castroside,Paid Ads,2022-10-23,Rarely,ProJacket,Clothing,Jacket,-91,2022-05-22,-2,2,Charge spring natural plan identify study join interview.
404,Randy Jackson,-5,F,South Renee,Heard Island and McDonald Islands,5372406991445915,"01226 Morales Shore Suite 537, South Travis, KS 69924",2021-12-15,2022-12-30,Churned,3,Occasional Shopper,East Anneberg,Paid Ads,2023-05-01,Yearly,FreshSnacks,Grocery,Snacks,-2,2021-03-04,10,2,Pattern decade ground bit capital sing.
1255,Joan Watts,2,F,Port Penny,Niue,2720243958931520,"291 Greg Place Suite 871, Josephburgh, PA 98612",2022-12-08,2022-12-29,Churned,12,High Value,East Robert,Referral,2023-02-08,Yearly,TableDeluxe,Furniture,Table,-22,2021-03-19,2,5,Range PM teach.
487,Joseph Miller,-5,M,Churchville,Swaziland,2240900942785624,"5439 Green Rest, East Tracy, NJ 75759",2022-06-16,2023-02-16,Churned,3,Occasional Shopper,Lake Maria,Referral,2023-07-31,Yearly,TableDeluxe,Furniture,Table,378,2021-01-19,-1,4,Teacher both memory ahead bill pattern run.
1275,Ashley Dean,4,M,Tinaburgh,Mexico,2246312866489767,"6829 Kayla Cove Suite 823, West Samantha, TN 12425",2022-08-21,2022-11-22,Churned,12,High Value,Susanmouth,Paid Ads,2023-02-03,Yearly,ComfortTable,Furniture,Table,-28,2023-05-21,-2,4,Start fish sister instead husband effect.
825,Maria Freeman,150,M,Lake Hannah,United Arab Emirates,2265480515754166,"4841 French Mountain, New Jessicashire, CT 28504",2022-08-05,2023-05-22,Churned,13,High Value,North Carlos,Paid Ads,2023-08-11,Yearly,UltraSpeaker,Electronics,Speaker,382,2023-05-19,5,6,Explain set total let.
376,Kim Knight,-4,F,North Teresa,Luxembourg,5102604810022397,"6002 Wilson Squares, Savannahfurt, ME 60686",2023-07-10,2023-08-18,Active,12,High Value,Philipberg,Organic Search,2023-08-22,Monthly,ChairDeluxe,Furniture,Chair,371,2023-07-19,-2,3,Piece official which together friend defense sometimes nation.
1402,Nathan Olson,150,F,Fergusonfort,Chad,2232514487029924,"9020 Thomas Pass, West Angela, TN 38141",2022-11-21,2023-06-18,Active,10,Frequent Shopper,Amberstad,Organic Search,2023-08-06,Yearly,Non-fictionTales,Books,Non-fiction,870,2020-10-08,-4,-1,History return model center hotel evidence black.
1317,Jeffery Johnson,-4,F,Thompsonchester,Tunisia,2720474059361735,"44877 Brandy Junctions Apt. 397, New Amandafort, UT 77935",2022-07-03,2022-07-20,Churned,13,High Value,Staceyland,Organic Search,2022-09-09,Rarely,UltraSpeaker,Electronics,Speaker,165,2020-12-08,0,4,Consumer ball political your play.
799,Sean Krueger,1,M,North Jacquelineside,Belarus,2350570673531897,"9477 Michelle Summit, South Margaretview, FL 78202",2022-02-09,2022-07-27,Churned,14,High Value,North Donald,Referral,2023-05-12,Rarely,PhonePro,Electronics,Phone,340,2021-12-04,10,2,Company pass half federal.
1378,Julie Harrington,150,M,West Eric,Fiji,2262394278104167,"9693 Mitchell Street, Port Molly, CA 40567",2023-06-10,2023-07-02,Active,2,Occasional Shopper,North Sandratown,Paid Ads,2023-08-15,Yearly,FreshSnacks,Grocery,Snacks,217,2020-10-27,10,5,Grow might sign above mind officer structure.
412,Tina Bailey,41,M,Susanburgh,Liberia,5200955801432735,"81185 Ramirez Meadows, Matthewstad, ME 62473",2023-06-26,2023-07-17,Active,6,Frequent Shopper,Martinezshire,Referral,2023-07-21,Yearly,BeveragesBurst,Grocery,Beverages,121,2021-11-19,4,1,Pick attack majority phone.
921,Lauren Walker,-3,M,Port Brandyhaven,Thailand,2260319811279012,"48272 Paul Junction, Allenmouth, PR 41197",2022-03-18,2022-11-29,Churned,8,Frequent Shopper,Johnsonmouth,Referral,2022-12-30,Yearly,JacketWear,Clothing,Jacket,906,2023-07-02,9,1,Prevent write produce play.
865,Debra Nelson,150,M,Lake Vanessaview,Comoros,2285923410834852,"26418 Bernard Pine Apt. 910, Port Zacharyburgh, MS 35515",2023-07-06,2023-07-26,Active,7,Frequent Shopper,West Loriville,Referral,2023-08-17,Yearly,SofaPlus,Furniture,Sofa,354,2023-02-06,-2,1,News store population hour accept system sign.
923,Jennifer Garcia,150,F,South Daniel,Marshall Islands,2283979443908271,"10316 Chris Vista Suite 575, South Melissachester, MS 28215",2022-07-07,2023-08-11,Active,6,Frequent Shopper,Port Sandramouth,Organic Search,2023-08-16,Monthly,TableDeluxe,Furniture,Table,354,2021-10-29,-2,0,Nothing up loss determine.
209,Cassidy Dickson,85,M,Wisemouth,Lesotho,5372214127176788,"787 Greg Locks Suite 378, Lake Tracy, SC 74993",2022-08-02,2023-03-19,Churned,2,Occasional Shopper,Wangchester,Paid Ads,2023-07-03,Yearly,BeveragesBurst,Grocery,Beverages,-100,2021-04-07,8,5,Kid make resource end tree box two.
402,Dennis Ewing,-4,M,New Alexis,Netherlands,2406337587170905,"41387 Blake Glens, Lake Coreyfort, NM 85875",2023-01-07,2023-03-27,Churned,14,High Value,Shannonmouth,Paid Ads,2023-03-28,Yearly,PantsFits,Clothing,Pants,-22,2021-01-18,9,0,Method present stop itself claim bad million.
1359,Richard Santos,-4,M,Carlyport,Western Sahara,5553260117503185,"6667 Lynch Rue Suite 965, Brooketon, IN 01329",2022-03-20,2023-03-21,Churned,11,High Value,East Todd,Paid Ads,2023-08-18,Yearly,JacketWear,Clothing,Jacket,446,2022-11-09,7,4,Others home ever cut table.
334,Michael Hopkins,150,M,Griffintown,Costa Rica,5433359640378960,"80178 Nunez Points Apt. 592, Loveside, KS 08175",2023-04-18,2023-08-11,Active,7,Frequent Shopper,Lake Jamesmouth,Paid Ads,2023-08-15,Monthly,BeveragesBurst,Grocery,Beverages,419,2022-05-03,-2,-1,Prove degree wind within learn attorney wife above.
607,Daniel Martinez,5,M,New Tara,Samoa,2221127400224077,"0187 Russo Course Apt. 902, Matthewberg, NV 61212",2023-05-12,2023-07-26,Active,15,High Value,Lake Scotthaven,Referral,2023-08-16,Yearly,PhoneMaster,Electronics,Phone,-35,2023-04-21,-3,4,Miss cut offer military bed guess understand.
1292,Nicole White,-2,F,New Williamtown,Bahrain,2619610657542853,"649 Riggs Islands, Padillaside, ME 67093",2022-03-23,2022-07-03,Churned,3,Occasional Shopper,New Nathan,Referral,2023-05-24,Rarely,ChairPlus,Furniture,Chair,952,2021-08-24,-4,-1,Reality significant economy land rest onto eat.
1160,Charles Martin,150,M,Wesleystad,Mismatched Country,2236905127937797,"2902 Smith Ville Apt. 164, East Michael, DE 92703",2021-10-23,2021-12-10,Churned,10,Frequent Shopper,Faithmouth,Referral,2023-07-19,Rarely,,Grocery,Beverages,308,2022-07-02,4,6,Agreement season minute occur high career.
1257,Carlos Maxwell,0,M,Austinfort,Sao Tome and Principe,2355587732740025,"092 Mccarthy Bridge Apt. 975, East Ryan, PR 24719",2021-09-13,2022-06-13,Churned,6,Frequent Shopper,Morganshire,Organic Search,2023-05-30,Rarely,ProShirt,Clothing,Shirt,-70,2022-12-09,6,1,Beat training prevent off mouth.
137,April Mcdaniel,150,M,Walkerfurt,Panama,5251603000291167,"84307 Ian Wells Suite 989, North Saramouth, TX 44701",2022-05-13,2023-04-12,Churned,6,Frequent Shopper,Schmidttown,Referral,2023-07-20,Yearly,ComfortTable,Furniture,Table,431,2023-03-10,7,2,Not then before west side give argue.
1222,Lauren Acosta,150,M,Bryanton,Hungary,2236405486185039,"021 Shea Mill, West Russell, AZ 51153",2023-02-07,2023-03-02,Churned,5,Occasional Shopper,Austinchester,Referral,2023-06-16,Yearly,The Art of Non-fiction,Books,Non-fiction,-6,2022-01-22,10,-1,World prepare too accept.
851,Kevin Chan,87,M,South Robertfort,Sierra Leone,5560486231249295,"4000 Wiley Spur Suite 235, Perezborough, IL 22083",2022-05-31,2022-08-29,Churned,15,High Value,Aaronside,Referral,2022-09-29,Yearly,PantsFits,Clothing,Pants,627,2020-12-30,9,0,Interesting spring really receive growth agent.
1034,Michael Richardson,86,M,Whiteborough,Egypt,2542966081504162,"2961 James Walk, Stevensonhaven, ID 68796",2023-03-21,2023-06-20,Active,4,Occasional Shopper,West Mariachester,Organic Search,2023-07-04,Yearly,LaptopMaster,Electronics,Laptop,-5,2021-01-15,10,3,Suggest according education.
1494,Jade Sosa,2,F,Smithport,Dominican Republic,2236150700973238,"Unit 7987 Box 9054, DPO AA 40973",2022-04-10,2022-07-05,Churned,1,Occasional Shopper,New Stephen,Referral,2023-05-03,Rarely,TastyBeverages,Grocery,Beverages,-5,2023-06-02,6,-1,Minute street arm memory.
42,Lisa White,150,F,Skinnerbury,Zambia,2708352692239011,"7887 Edwards Groves, East Kimberlyview, CT 69930",2022-09-09,2023-01-17,Churned,13,High Value,Port George,Paid Ads,2023-07-24,Yearly,LaptopMaster,Electronics,Laptop,384,2022-04-17,-2,1,Significant whatever assume.
878,Richard Morris,3,F,Port Garyton,Botswana,2354519751766699,"10709 William Port, Roberthaven, GA 71153",2023-07-19,2023-08-07,Active,2,Occasional Shopper,Jasonstad,Referral,2023-08-11,Monthly,TastySnacks,Grocery,Snacks,39,2022-12-17,4,3,But something history her instead kind position.
189,Allison Larson,150,M,Brownton,Saint Pierre and Miquelon,2228000293663763,"738 Tracy Drives Apt. 919, Jenniferstad, MO 38075",2022-08-30,2022-11-05,Churned,3,Occasional Shopper,Port Sarahside,Organic Search,2022-11-18,Yearly,ShirtWear,Clothing,Shirt,891,2022-01-10,-2,6,Know compare carry themselves crime goal with.
937,Nathan Phillips,90,F,Port Justinside,Germany,5299303550855909,"0436 Cole Trail Apt. 721, South Nathanfort, NY 62206",2022-06-06,2023-07-21,Active,4,Occasional Shopper,New Andrea,Organic Search,2023-08-10,Yearly,PantsWear,Clothing,Pants,855,2021-03-12,-5,0,Modern medical environmental each data.
230,Tammy Taylor,1,F,North Dawntown,Saint Pierre and Miquelon,2228007994608328,"87810 Miller Walk Suite 195, East Emily, NE 97683",2023-02-10,2023-04-21,Churned,14,High Value,North Raymondburgh,Referral,2023-07-10,Yearly,EducationalTales,Books,Educational,-48,2021-10-10,10,2,Produce cause score reveal candidate red it.
495,Miranda Thomas,150,M,Lake Thomaston,Mali,2235925736309684,"Unit 4897 Box 3197, DPO AP 13534",2022-11-04,2023-02-16,Churned,14,High Value,Shawnshire,Paid Ads,2023-06-28,Yearly,EducationalGuide,Books,Educational,468,2023-06-21,-1,4,Campaign wait pick chance reason between.
122,Bobby Howe,150,F,Port Anthony,Niue,2660929722382972,"42898 Carrie Lodge, Pamelaborough, OR 41256",2021-09-01,2022-08-03,Churned,10,Frequent Shopper,South Robert,Paid Ads,2023-04-28,Rarely,Non-fictionGuide,Books,Non-fiction,-52,2023-01-17,0,0,Security laugh shake word federal everyone painting far.
1407,John Thompson,150,F,Jamesport,San Marino,2262752144719049,"1373 Flores Harbors Suite 646, Jamesbury, NC 12450",2022-02-19,2022-05-25,Churned,13,High Value,West Kristinmouth,Paid Ads,2022-09-24,Rarely,ShirtFits,Clothing,Shirt,-83,2022-08-17,8,1,Page indeed fine lay work responsibility performance future.
286,Bonnie Martin,41,F,Gailberg,Saint Barthelemy,2224196329260261,"6310 Francis Port, Alexandraside, VI 60631",2023-03-04,2023-04-07,Churned,2,Occasional Shopper,New Angelatown,Organic Search,2023-06-20,Yearly,UltraLaptop,Electronics,Laptop,980,2022-05-11,3,-1,Fight gas sound forget place.
1116,Leslie Lee,69,M,New Annaton,Monaco,5372501994893127,"41412 Randy Pines, North Jodi, GA 96608",2023-06-11,2023-08-25,Active,10,Frequent Shopper,Stevenville,Paid Ads,2023-08-25,Monthly,Non-fictionGuide,Books,Non-fiction,207,2021-07-26,-3,-1,Act ability animal music character.
527,Teresa Smith,-3,M,Cervantesbury,Brazil,2696507710360099,"PSC 5753, Box 4817, APO AE 56142",2022-08-17,2023-05-12,Churned,9,Frequent Shopper,South Kellyhaven,Organic Search,2023-08-12,Yearly,LaptopMaster,Electronics,Laptop,149,2021-03-02,-5,3,Join film science affect forward another message third.
598,Steven Zimmerman,23,M,Curtisshire,Tajikistan,5474128842689668,"405 Jones Green, Jonesview, SC 18001",2023-04-07,2023-07-24,Active,2,Occasional Shopper,North Joseph,Organic Search,2023-08-04,Yearly,SpeakerMaster,Electronics,Speaker,-70,2021-06-22,3,4,A sell their itself.
1267,Lisa Weber,150,M,Johnsontown,Algeria,5429361215037779,"127 Wilson Key Apt. 449, Port Daisyshire, AZ 23105",2021-11-01,2022-08-12,Churned,3,Occasional Shopper,Johnsonburgh,Referral,2023-07-05,Rarely,UltraSpeaker,Electronics,Speaker,-41,2023-03-16,-4,5,Son put look learn cold often I.
850,Rhonda Rivas,-5,F,Monroeberg,Solomon Islands,2226014294420331,"Unit 0182 Box 2373, DPO AE 73754",2022-05-02,2023-05-05,Churned,6,Frequent Shopper,Ashleystad,Organic Search,2023-05-20,Yearly,MegaSpeaker,Electronics,Speaker,548,2023-03-26,4,6,Help place decade side technology catch.
688,Travis Schultz,66,M,New Melodyport,Nauru,2252207003367507,"USNS Hall, FPO AP 60696",2022-08-08,2023-06-20,Active,15,High Value,Port Audrey,Organic Search,2023-08-08,Yearly,TastyBeverages,Grocery,Beverages,-23,2021-03-14,9,5,Home available however book.
650,Jackie Anderson,89,F,Byrdberg,Heard Island and McDonald Islands,2295483733364739,"2193 John Shoals, Port Sandra, MO 13930",2022-11-22,2023-03-18,Churned,2,Occasional Shopper,Martinezstad,Organic Search,2023-07-09,Yearly,SnacksBurst,Grocery,Snacks,-18,2022-06-18,4,6,Hard debate protect rate.
689,Holly Evans,91,F,Clarkmouth,Togo,2410368399564716,"724 Lisa Ports, Stevenborough, UT 49232",2022-11-24,2023-01-18,Churned,12,High Value,West Henry,Referral,2023-05-26,Yearly,SnacksBurst,Grocery,Snacks,-86,2020-12-19,-3,0,See upon star stuff perform crime.
452,Kara Thomas,87,F,South Stephanieberg,Bahamas,5250394162791308,"221 Warren Isle Apt. 689, South Brent, MS 87656",2023-06-04,2023-07-25,Active,1,Occasional Shopper,Port Tammy,Organic Search,2023-08-16,Yearly,BeveragesBurst,Grocery,Beverages,433,2020-12-23,-1,2,First approach law court meet.
83,Grace Sandoval,150,F,Callahanside,Israel,5355292059267362,"90614 Jesse Forge, North Jacob, TN 92539",2021-12-01,2022-04-13,Churned,11,High Value,Port Michael,Referral,2023-08-19,Rarely,ComfortChair,Furniture,Chair,-42,2021-07-08,3,3,Board democratic same explain.
37,Lauren Reed,150,M,Stevenburgh,Egypt,2254023603475386,"USS Tran, FPO AA 01558",2022-06-09,2023-03-23,Churned,1,Occasional Shopper,New Thomasshire,Referral,2023-05-08,Yearly,FreshVegetables,Grocery,Vegetables,-99,2021-02-24,-5,5,Very she someone ok hair hit.
763,Cynthia Henry,33,M,Port Mark,Nauru,2264805498585503,"38801 Clinton Roads Apt. 152, South Georgestad, MP 36097",2021-11-07,2022-09-27,Churned,9,Frequent Shopper,Williamchester,Organic Search,2023-01-21,Yearly,TastyBeverages,Grocery,Beverages,-60,2022-04-01,-2,6,Forget woman election according class anything.
1266,Jessica Cobb,35,M,Bentonshire,Armenia,2259228493820311,"222 David Groves, Mariamouth, WV 99272",2021-10-01,2023-05-19,Churned,5,Occasional Shopper,Ariashaven,Paid Ads,2023-07-26,Yearly,TastyVegetables,Grocery,Vegetables,-12,2023-05-10,10,1,Happy for politics image.
346,Tony Nelson,4,M,Silvaborough,Finland,5493859416026815,"8709 Gonzales Stream, North Steven, NC 35247",2022-05-09,2022-06-05,Churned,15,High Value,Mcgrathtown,Organic Search,2023-01-08,Rarely,Non-fictionGuide,Books,Non-fiction,-16,2022-02-15,-4,2,Process meet item right fish.
586,Peggy Ingram,93,M,North Deborahburgh,North Macedonia,2379928111698529,"728 Sabrina Pass Suite 970, Larrystad, CT 73764",2022-07-15,2022-07-26,Churned,4,Occasional Shopper,Lake Douglas,Paid Ads,2023-05-25,Rarely,EducationalGuide,Books,Educational,-61,2021-09-23,0,2,And receive old evidence particular just whole.
976,Joel Rice,2,F,Ericaville,Fiji,2714926638049394,"7226 Taylor Plains Apt. 460, Thompsonhaven, RI 79051",2023-06-23,2023-08-09,Active,9,Frequent Shopper,West Jeffrey,Paid Ads,2023-08-10,Monthly,Non-fictionTales,Books,Non-fiction,-75,2020-10-05,-3,2,Our bring speech visit final page.
