CustomerID,Name,Email,Age,Gender,Location,ProductID,Category,Subcategory,Price,Weight,Dimensions,OrderID,DateOrder,TotalAmount,ShippingMethod,Status,InventoryID,StockLevel,RestockThreshold,LastRestockDate,WarehouseID,LocationWarehouse,Capacity,SupplierID,Company,LocationSupplier,QualityScore
5956,David Blankenship,jonathannichols@example.com,22,Male,Hughesburgh,9,Furniture,Beds,254.46,4.99,9x48x30,5956,19/03/2022,€1523.28,Express,Cancelled,5956,953,13,2022-03-03,125,Bennetttown,14997,2,Miller-Pearson,Clarkmouth,9.83
7357,Carlos Stone,jason11@example.com,30,Female,Fullerfort,8,Clothing,Shoes,827.63,6.46,20x15x39,7357,2021-02-22,$4789.6,Two-day,Cancelled,7357,943,214,2021-07-31,323,North Morganfort,10174,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
2331,Timothy Blackburn,hmcmillan@example.com,25,Male,South Kimberlyburgh,9,Furniture,Beds,577.02,14.94,35x7x49,2331,2023-04-09,€430.73,Standard,Cancelled,2331,831,47,2021-05-07,34,Port Amyville,13846,2,Miller-Pearson,Clarkmouth,9.83
9802,Peter Roberts,wellsgary@example.org,65,Female,South Samantha,1,Electronics,Cameras,455.87,38.38,9x36x41,9802,12-24-2021,£1873.68,Express,Shipped,9802,105,32,2022-06-29,413,Vangbury,10971,5,Morgan LLC,Port Robynmouth,1.23
5331,David Russell,erin70@example.org,66,Male,Lake Matthew,16,Furniture,Tables,313.96,24.98,26x26x5,5331,2023-04-13,£459.96,Two-day,Shipped,5331,156,318,2021-11-09,168,West Tracey,10014,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
9360,Katherine Williams,jonesangela@example.net,28,Male,Lake Lisaport,4,Clothing,T-Shirts,436.24,18.65,1x33x43,9360,17/08/2022,$1976.25,Express,Pending,9360,203,127,2022-02-21,429,West Sarah,14946,5,Morgan LLC,Port Robynmouth,1.23
6733,Cody Park,gbriggs@example.net,33,Male,Rileymouth,8,Clothing,Shoes,938.93,17.51,20x26x7,6733,2022-12-06,$249.54,Express,Pending,6733,712,280,2022-06-11,118,South Philipburgh,6086,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
6482,Nicole Salazar,wyattanne@example.net,43,Male,West Patrick,12,Clothing,Dresses,247.29,8.8,10x18x18,6482,2021-08-03,€1053.6,Express,Pending,6482,926,268,2021-07-22,181,Judyside,6915,3,Johnson-Rodriguez,Katherineborough,7.4
813,Carla Gardner,susanpena@example.org,34,Male,Jimtown,3,Furniture,Cabinets,291.08,29.79,31x26x7,813,28/03/2022,£2318.64,Two-day,Shipped,813,939,211,2022-03-02,478,Tanyastad,15529,9,Johnson-Rodriguez,Katherineborough,7.81
167,Brianna Jenkins,pricepaul@example.org,70,Female,New Tonyton,13,Electronics,Headphones,77.08,30.73,4x48x21,167,02/07/2023,£441.69,Two-day,Cancelled,167,451,110,2021-03-12,248,West Valerieton,18050,2,Miller-Pearson,Clarkmouth,9.83
5955,Kendra Swanson,sharpkim@example.org,45,Male,West Brian,4,Clothing,T-Shirts,183.8,20.6,6x34x26,5955,2023-07-10,£655.71,Standard,Pending,5955,890,332,2022-02-21,3,Port Annette,10684,0,Johnson-Rodriguez,Port Robynmouth,
9184,Erika Strickland,nathaniel57@example.org,60,Male,New Roberta,21,Furniture,Sofas,474.43,14.01,27x25x41,9184,04/02/2022,€1017.84,Express,Pending,9184,929,300,2021-03-09,17,Port Alyssa,13507,8,Parks-Gallegos,Jenkinsside,6.82
2557,Natalie Jones,julie79@example.org,38,Female,Hughesberg,9,Furniture,Beds,330.39,41.13,19x35x41,2557,2023-01-09,€938.88,Express,Cancelled,2557,598,434,2021-08-13,385,East Dawn,13035,3,Johnson-Rodriguez,Katherineborough,7.4
6466,Barbara Johnson,browneduardo@example.com,61,Male,Thompsonport,10,Electronics,Laptops,891.44,40.27,12x22x29,6466,05-16-2023,£1732.48,Standard,Shipped,6466,751,247,2021-03-25,88,Powellberg,6982,6,Morgan LLC,New Marktown,2.48
4529,Daniel Reid,cyoung@example.com,45,Female,South Andrea,21,Furniture,Sofas,361.71,33.35,4x26x4,4529,20/12/2021,€2215.7,Two-day,Cancelled,4529,963,218,2021-01-07,134,Juliestad,9919,6,Morgan LLC,New Marktown,2.48
2501,Sandra Barber,bakerjohnny@example.com,60,Female,South Tammy,12,Clothing,Dresses,296.57,32.46,11x37x11,2501,03-27-2021,€1450.05,Standard,Delivered,2501,14,337,2021-04-06,248,West Valerieton,18050,8,Parks-Gallegos,Jenkinsside,6.82
3554,Dana Mendoza,miguelsoto@example.net,27,Female,East Barbara,0,Electronics,Smart Watches,792.82,12.95,12x6x14,3554,12/02/2023,$393.64,Express,Shipped,3554,84,120,2022-02-17,306,Clarkberg,19462,0,Johnson-Rodriguez,Port Robynmouth,
3748,Daniel Ward,chadelliott@example.net,20,Female,Shellymouth,12,Clothing,Dresses,564.94,2.22,32x5x9,3748,26/03/2021,$3460.08,Express,Pending,3748,264,354,2021-04-23,154,Lake Joshua,16444,8,Parks-Gallegos,Jenkinsside,6.82
4891,Jennifer Farley,isaiahgreen@example.org,22,Male,Manuelshire,6,Furniture,Chairs,253.51,21.97,3x37x4,4891,07/02/2021,€184.5,Standard,Delivered,4891,394,450,2021-01-20,67,South David,15680,8,Parks-Gallegos,Jenkinsside,6.82
9283,Elizabeth Hill,stewartrachel@example.org,68,Male,Port Sheila,0,Electronics,Smart Watches,318.23,49.14,2x23x49,9283,12-17-2020,€797.75,Express,Cancelled,9283,453,236,2021-01-28,60,West Matthewhaven,10727,5,Morgan LLC,Port Robynmouth,1.23
8141,Aaron Thomas,qlopez@example.org,39,Female,Tuckerport,12,Clothing,Dresses,957.92,19.39,3x43x16,8141,31/08/2021,£159.43,Two-day,Pending,8141,66,77,2021-12-31,71,Port Jonathan,14077,6,Morgan LLC,New Marktown,2.48
6829,Mike Lopez,jonesrobert@example.net,41,Female,Jenkinsmouth,16,Furniture,Tables,60.13,11.55,20x16x20,6829,2023-03-18,£816.35,Express,Pending,6829,278,377,2020-11-06,421,Kristinaton,10431,8,Parks-Gallegos,Jenkinsside,6.82
9456,Elizabeth Raymond,abailey@example.com,55,Female,West Johnview,10,Electronics,Laptops,35.55,1.84,46x21x27,9456,03/04/2022,€798.04,Standard,Pending,9456,16,262,2020-12-23,440,Salinasmouth,16958,7,Miller Group,Clarkmouth,6.56
6630,Kimberly Dean,obrewer@example.net,34,Male,Port Darleneview,0,Electronics,Smart Watches,755.02,32.88,5x21x28,6630,2022-02-25,$2292.65,Express,Cancelled,6630,433,185,2022-08-17,382,East Frank,6029,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
9106,Eric Farley,ricardomedina@example.net,27,Female,Dawnbury,12,Clothing,Dresses,366.81,23.21,38x11x16,9106,2022-04-01,€1561.65,Standard,Delivered,9106,330,166,2021-09-23,215,Lake Robert,7899,0,Johnson-Rodriguez,Port Robynmouth,
2532,Christine Lopez,qcollier@example.net,70,Female,Port Anna,3,Furniture,Cabinets,49.36,49.92,20x11x16,2532,2020-09-09,€291.41,Standard,Cancelled,2532,761,65,2021-09-23,301,Merrittshire,6520,3,Johnson-Rodriguez,Katherineborough,7.4
910,Peggy Johnson,xlutz@example.net,67,Male,North Christophermouth,3,Furniture,Cabinets,616.99,44.15,38x12x2,910,03-28-2021,£3765.4,Express,Pending,910,552,473,2022-05-27,38,South Timothy,18852,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
7258,Christie Rodriguez,williamsjohn@example.com,42,Male,Port Elizabethstad,11,Clothing,Hats,215.23,13.86,39x26x3,7258,2022-11-15,£2757.57,Express,Cancelled,7258,474,180,2021-03-21,305,Stonebury,9475,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
2408,Gregory Alexander,deancohen@example.net,31,Male,West Tracyborough,8,Clothing,Shoes,393.77,16.98,14x24x19,2408,22/04/2021,$115.92,Express,Cancelled,2408,41,347,2021-04-02,189,North Rebecca,15747,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
3495,Pamela Thomas,omiller@example.com,22,Female,Castilloton,48,Clothing,Jeans,335.62,22.99,4x14x36,3495,2023-06-26,£1511.22,Two-day,Delivered,3495,192,88,2022-03-03,239,Mckenzieton,16255,6,Morgan LLC,New Marktown,2.48
2505,Matthew Stevenson,vdurham@example.com,32,Male,Baileytown,8,Clothing,Shoes,289.56,29.16,14x23x7,2505,2022-05-03,$478.38,Standard,Pending,2505,559,177,2022-06-07,416,South Jamiemouth,8387,9,Johnson-Rodriguez,Katherineborough,7.81
9921,Richard Foster,gmiller@example.org,66,Female,Melissaland,2,Electronics,Mobile Phones,355.34,30.16,2x37x43,9921,26/09/2022,$339.27,Express,Shipped,9921,364,361,2022-02-07,261,North Deborah,6823,8,Parks-Gallegos,Jenkinsside,6.82
2594,Kim Kelly,keithbauer@example.com,33,Male,Lake Kimland,48,Clothing,Jeans,771.75,16.98,43x3x43,2594,06-18-2022,£1261.5,Express,Shipped,2594,363,319,2021-08-29,286,Jacksonburgh,16670,7,Miller Group,Clarkmouth,6.56
6043,Deborah Moyer,swright@example.com,49,Female,Bowersburgh,6,Furniture,Chairs,942.73,14.11,32x44x13,6043,04-20-2021,$934.66,Express,Pending,6043,946,286,2022-01-03,288,Dickersonfurt,11478,0,Johnson-Rodriguez,Port Robynmouth,
705,Jared Rodriguez,heather24@example.com,30,Female,West Brianton,8,Clothing,Shoes,228.98,27.6,1x15x22,705,2020-10-15,$1743.28,Express,Pending,705,306,50,2021-05-09,397,Port Catherineview,17948,0,Johnson-Rodriguez,Port Robynmouth,
5075,Richard Wolf,williamsjohn@example.net,27,Female,New Alexanderchester,10,Electronics,Laptops,704.66,11.16,13x11x1,5075,15/10/2021,£3401.36,Express,Cancelled,5075,56,126,2022-05-28,273,South Peggy,7933,0,Johnson-Rodriguez,Port Robynmouth,
7823,Matthew Williams,lisakelly@example.org,68,Male,Bonnieland,0,Electronics,Smart Watches,46.51,24.58,18x19x33,7823,2021-04-04,$1858.8,Express,Shipped,7823,31,490,2021-01-25,35,Lake Edward,10470,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
580,Christopher Walker,taylorfisher@example.net,25,Male,Amandafort,13,Electronics,Headphones,775.74,24.71,48x6x12,580,08/02/2022,€878.77,Standard,Delivered,580,732,366,2021-07-06,35,Lake Edward,10470,9,Johnson-Rodriguez,Katherineborough,7.81
7150,Sabrina Mclaughlin,brian33@example.com,42,Female,Port Jean,21,Furniture,Sofas,899.06,44.06,37x32x16,7150,2022-07-09,£294.58,Two-day,Pending,7150,847,250,2022-03-05,377,East Lisatown,12794,9,Johnson-Rodriguez,Katherineborough,7.81
7550,William Nichols,bassshawn@example.org,49,Male,Danielview,11,Clothing,Hats,397.15,32.48,45x47x28,7550,03-04-2023,£1921.44,Express,Shipped,7550,941,73,2021-07-15,198,Port Timothyport,16452,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
8247,James Hines,john95@example.com,65,Male,South Teresachester,2,Electronics,Mobile Phones,952.29,42.33,21x37x29,8247,2021-11-09,€958.68,Express,Pending,8247,591,472,2022-05-10,349,Gardnerview,17239,8,Parks-Gallegos,Jenkinsside,6.82
9459,Amber Morris,brogers@example.org,22,Female,West Gary,2,Electronics,Mobile Phones,589.18,24.15,28x18x40,9459,12-10-2021,£236.86,Express,Shipped,9459,375,265,2022-08-25,286,Jacksonburgh,16670,5,Morgan LLC,Port Robynmouth,1.23
4225,Nicole Gutierrez,margaretdennis@example.org,40,Male,South Steventon,2,Electronics,Mobile Phones,402.7,17.94,41x1x22,4225,05-07-2021,£2672.82,Standard,Cancelled,4225,619,405,2021-07-27,267,Christianborough,11229,5,Morgan LLC,Port Robynmouth,1.23
9891,Jeffrey Davis,lisabarnes@example.com,23,Male,Port Christopher,48,Clothing,Jeans,764.47,22.26,4x36x35,9891,23/06/2022,$1655.49,Express,Cancelled,9891,639,247,2021-02-04,260,South Brian,12771,6,Morgan LLC,New Marktown,2.48
7052,Jeffery Cox,hughesjoseph@example.net,43,Female,East Angela,0,Electronics,Smart Watches,51.44,11.2,19x26x18,7052,15/08/2023,£1540.34,Two-day,Pending,7052,628,201,2021-12-15,183,Webbmouth,19125,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
3144,Peggy Mason,jerryjimenez@example.net,40,Male,Palmershire,13,Electronics,Headphones,927.84,8.1,17x2x34,3144,13/08/2023,€2573.3,Standard,Delivered,3144,228,65,2021-10-12,417,New Anthonyfort,16631,6,Morgan LLC,New Marktown,2.48
1261,Philip Alvarado,william52@example.com,48,Female,Amandaside,6,Furniture,Chairs,518.99,33.59,4x15x8,1261,2022-04-13,£277.96,Standard,Shipped,1261,485,217,2022-05-04,418,East David,12671,9,Johnson-Rodriguez,Katherineborough,7.81
4069,Elizabeth Owens,harrisangela@example.net,31,Male,Port Brookehaven,2,Electronics,Mobile Phones,686.31,36.92,29x47x24,4069,2023-05-20,$1932.56,Express,Pending,4069,23,202,2021-10-26,119,New Rickyton,9034,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
9815,Jodi Rios,taylorryan@example.org,67,Female,Hoffmanburgh,9,Furniture,Beds,283.66,13.63,5x46x24,9815,10-15-2021,€4257.8,Standard,Cancelled,9815,248,218,2022-07-03,348,North Jessicashire,6141,5,Morgan LLC,Port Robynmouth,1.23
8250,Matthew Hart,rodriguezgina@example.net,43,Male,Nolanfurt,3,Furniture,Cabinets,605.6,38.0,36x15x25,8250,27/12/2020,£1707.21,Standard,Pending,8250,920,386,2020-10-13,276,Port Carlahaven,7441,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
3433,Keith Myers,ryanlam@example.net,47,Female,Grahambury,8,Clothing,Shoes,762.0,46.18,7x39x21,3433,2022-03-26,£3159.3,Two-day,Cancelled,3433,270,43,2022-04-02,497,Lake Lauraton,12604,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
2697,Mark English,cortezeric@example.net,28,Male,South Desireemouth,21,Furniture,Sofas,871.59,10.06,39x39x25,2697,12-29-2021,£43.08,Express,Cancelled,2697,949,106,2022-04-22,443,West Morgan,7785,5,Morgan LLC,Port Robynmouth,1.23
1707,Isaac Smith,williamnavarro@example.com,20,Female,New Jenniferland,2,Electronics,Mobile Phones,37.79,49.2,16x47x11,1707,01-06-2023,$2698.8,Express,Cancelled,1707,755,260,2021-03-18,146,Michelefurt,11187,7,Miller Group,Clarkmouth,6.56
645,Amy Adams,huntzachary@example.org,45,Female,North Darin,9,Furniture,Beds,533.36,20.82,25x48x2,645,2023-08-21,£2746.59,Standard,Shipped,645,365,399,2021-01-17,120,Sharonport,7476,9,Johnson-Rodriguez,Katherineborough,7.81
8099,Colleen Torres,kathy65@example.org,63,Female,Smithmouth,21,Furniture,Sofas,216.84,38.15,7x22x37,8099,08-01-2021,£505.86,Two-day,Cancelled,8099,419,417,2022-08-29,390,North Leah,16544,7,Miller Group,Clarkmouth,6.56
1043,Laura Hicks,cynthiamartin@example.org,68,Female,Banksberg,13,Electronics,Headphones,223.24,20.14,32x1x16,1043,01-07-2023,$156.4,Two-day,Cancelled,1043,368,417,2021-09-02,269,South Kelly,15403,7,Miller Group,Clarkmouth,6.56
2968,Gary Singh,shawkevin@example.org,30,Male,West Johnshire,0,Electronics,Smart Watches,337.22,44.66,16x46x28,2968,04/01/2021,£128.72,Standard,Shipped,2968,747,397,2021-07-27,41,East Rodney,7172,7,Miller Group,Clarkmouth,6.56
2652,Laura Warren,micheledunn@example.org,44,Male,Johnsontown,16,Furniture,Tables,558.07,26.76,32x27x17,2652,04-09-2022,£757.24,Two-day,Delivered,2652,620,85,2022-04-13,1,North Samantha,11291,0,Johnson-Rodriguez,Port Robynmouth,
5074,Frank James MD,vhughes@example.org,64,Female,Ericafurt,3,Furniture,Cabinets,955.92,43.64,20x29x31,5074,09-20-2020,$1180.28,Standard,Cancelled,5074,923,482,2021-12-17,225,West Edwardville,19755,0,Johnson-Rodriguez,Port Robynmouth,
785,Alexis Reid,urussell@example.net,50,Female,East Deborahmouth,2,Electronics,Mobile Phones,679.38,25.13,22x45x31,785,2021-09-01,£3655.72,Standard,Delivered,785,533,421,2020-12-28,378,South Susan,9226,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
7764,Elizabeth White,wwalters@example.net,59,Male,Jenniferburgh,12,Clothing,Dresses,733.28,28.0,14x37x2,7764,30/11/2020,€50.56,Express,Pending,7764,460,87,2021-04-18,412,North Karen,11349,8,Parks-Gallegos,Jenkinsside,6.82
2636,Michael Gordon,hnolan@example.org,55,Male,New Mary,9,Furniture,Beds,960.15,3.99,42x44x2,2636,08/06/2022,$1275.0,Standard,Cancelled,2636,895,491,2022-08-10,469,Stephaniehaven,8976,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
4694,David Chapman,lewisabigail@example.net,49,Female,South Shannonside,0,Electronics,Smart Watches,308.69,16.55,8x21x11,4694,2022-09-20,£377.89,Two-day,Cancelled,4694,786,389,2021-07-27,79,East Tyler,8422,7,Miller Group,Clarkmouth,6.56
501,Luke Cortez,jjones@example.net,31,Male,East David,4,Clothing,T-Shirts,103.35,15.85,4x40x35,501,10/04/2021,€631.38,Standard,Cancelled,501,593,381,2022-02-02,70,Alexanderchester,15473,7,Miller Group,Clarkmouth,6.56
4767,Vanessa Turner,sbowman@example.org,41,Male,Johnsonville,16,Furniture,Tables,666.13,18.74,21x12x19,4767,10-14-2022,$997.29,Two-day,Cancelled,4767,998,440,2021-08-08,490,Lake Brandon,15498,5,Morgan LLC,Port Robynmouth,1.23
8421,Maria Murphy,ireed@example.com,37,Female,Hughesmouth,4,Clothing,T-Shirts,223.78,43.18,20x43x17,8421,2021-06-16,$210.39,Two-day,Delivered,8421,99,192,2022-03-02,422,Burnsburgh,9844,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
5178,Paul Sanchez,tyleraustin@example.org,60,Female,South Amber,4,Clothing,T-Shirts,686.03,14.48,10x1x8,5178,02-18-2022,€2106.76,Standard,Pending,5178,783,35,2020-11-18,167,Danielville,18980,7,Miller Group,Clarkmouth,6.56
2299,Susan Kelley,millereric@example.org,52,Male,New Russell,13,Electronics,Headphones,273.01,48.45,39x29x18,2299,04-14-2023,£1375.59,Standard,Cancelled,2299,953,310,2021-07-13,242,Wernerchester,19529,6,Morgan LLC,New Marktown,2.48
9296,Alexandra Miller,pramsey@example.com,24,Female,West Matthewmouth,13,Electronics,Headphones,471.89,26.82,40x49x46,9296,2022-11-27,€196.15,Standard,Delivered,9296,138,158,2020-12-23,465,Perryport,10890,8,Parks-Gallegos,Jenkinsside,6.82
1310,Carlos Taylor,savannahbuckley@example.net,30,Female,South Kimberly,6,Furniture,Chairs,786.14,37.08,33x40x23,1310,12-05-2021,€522.25,Two-day,Cancelled,1310,964,99,2020-10-14,354,Watersfort,14937,6,Morgan LLC,New Marktown,2.48
2558,Jacqueline Cooper,sarah56@example.org,49,Male,Campbellport,16,Furniture,Tables,302.95,40.04,8x34x1,2558,2022-04-06,£953.89,Standard,Delivered,2558,547,119,2022-05-06,57,Princemouth,6544,2,Miller-Pearson,Clarkmouth,9.83
7655,Brooke Porter,brittany18@example.net,52,Female,West Amy,0,Electronics,Smart Watches,5.23,48.38,11x34x12,7655,07-06-2022,£2277.06,Express,Delivered,7655,284,460,2021-02-11,338,East Angelicaborough,13822,9,Johnson-Rodriguez,Katherineborough,7.81
4981,Robert Kennedy,amybishop@example.org,20,Female,Smithchester,1,Electronics,Cameras,409.35,41.33,38x9x4,4981,12-22-2021,£635.64,Express,Pending,4981,641,47,2022-02-23,224,North John,7169,8,Parks-Gallegos,Jenkinsside,6.82
2149,April Glass,elizabeth37@example.com,39,Female,Maryfort,2,Electronics,Mobile Phones,443.89,30.85,18x26x17,2149,09-28-2021,$1359.75,Two-day,Delivered,2149,949,90,2021-11-19,352,North Melissa,5044,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
9983,Kyle Ingram,anthony78@example.net,58,Female,Paulatown,16,Furniture,Tables,886.34,10.95,9x27x18,9983,04-29-2022,£381.99,Standard,Shipped,9983,638,288,2020-09-15,344,Barnesmouth,19605,3,Johnson-Rodriguez,Katherineborough,7.4
2608,Tiffany Boyd,morrisgina@example.net,53,Female,New Michelleburgh,13,Electronics,Headphones,437.91,43.63,34x1x41,2608,2021-05-07,$2048.16,Standard,Shipped,2608,659,301,2020-11-30,210,West Geoffrey,14823,8,Parks-Gallegos,Jenkinsside,6.82
4921,Dr. Pamela Roberts,scottrice@example.com,70,Male,Lake Heather,16,Furniture,Tables,369.89,37.43,15x11x3,4921,2021-07-18,£303.88,Standard,Pending,4921,390,459,2022-05-17,291,Dannyport,11559,6,Morgan LLC,New Marktown,2.48
6145,David Scott,edward82@example.com,43,Male,Lake Christopherview,16,Furniture,Tables,344.23,31.28,16x44x10,6145,27/06/2021,$479.6,Express,Cancelled,6145,262,230,2021-12-20,189,North Rebecca,15747,3,Johnson-Rodriguez,Katherineborough,7.4
2081,Cynthia Williams,thomaselizabeth@example.net,18,Female,Lake Kellyshire,10,Electronics,Laptops,79.99,19.66,48x14x15,2081,22/10/2020,€1684.25,Two-day,Cancelled,2081,716,460,2021-01-14,59,Port Jenniferborough,14199,5,Morgan LLC,Port Robynmouth,1.23
1285,Brenda Clark,brittney68@example.net,27,Female,Williamsbury,21,Furniture,Sofas,795.64,35.59,45x29x21,1285,2022-07-08,$838.24,Standard,Delivered,1285,702,225,2020-09-17,263,Catherinehaven,5201,7,Miller Group,Clarkmouth,6.56
4659,Sarah Sullivan,dtrujillo@example.com,56,Male,Silvaside,2,Electronics,Mobile Phones,768.96,34.51,28x36x22,4659,19/04/2023,€160.25,Standard,Pending,4659,568,116,2021-07-27,181,Judyside,6915,2,Miller-Pearson,Clarkmouth,9.83
4570,Jennifer Estrada,zachary27@example.net,53,Female,North Sharonborough,1,Electronics,Cameras,253.13,1.6,9x17x23,4570,05-17-2023,€1415.42,Express,Cancelled,4570,138,393,2022-03-12,416,South Jamiemouth,8387,8,Parks-Gallegos,Jenkinsside,6.82
4644,Sarah Harrell,zachary61@example.com,32,Female,Rebeccatown,8,Clothing,Shoes,816.06,25.7,8x44x12,4644,24/10/2021,$2623.48,Express,Delivered,4644,623,125,2021-03-03,60,West Matthewhaven,10727,6,Morgan LLC,New Marktown,2.48
2355,Riley Alexander,michael75@example.net,52,Female,Port Laurie,0,Electronics,Smart Watches,74.8,10.92,3x40x27,2355,2021-02-14,£481.52,Two-day,Shipped,2355,818,222,2021-09-26,459,Lake Rachel,7197,0,Johnson-Rodriguez,Port Robynmouth,
4987,Erik Bradley,valerienguyen@example.net,19,Male,Marybury,3,Furniture,Cabinets,905.74,40.23,12x25x49,4987,06-15-2021,€505.6,Express,Shipped,4987,184,153,2021-04-02,104,Martinezbury,14624,0,Johnson-Rodriguez,Port Robynmouth,
202,Amy Smith,dalepope@example.com,41,Male,East Amy,13,Electronics,Headphones,928.95,14.0,38x45x37,202,2020-11-27,€3364.68,Express,Delivered,202,881,132,2021-11-23,198,Port Timothyport,16452,5,Morgan LLC,Port Robynmouth,1.23
8119,Marcus Lee,carrie62@example.net,40,Female,Osborneton,13,Electronics,Headphones,199.95,26.8,24x49x9,8119,2020-12-02,€1810.8,Standard,Delivered,8119,625,365,2020-09-09,457,South Kaylaview,5057,0,Johnson-Rodriguez,Port Robynmouth,
7636,Angela Shannon,shannon21@example.org,61,Male,East Nathanielstad,21,Furniture,Sofas,511.61,44.96,5x38x14,7636,05-30-2022,€1895.16,Standard,Shipped,7636,946,332,2021-11-12,312,Lake Lynnstad,17945,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
5313,Russell Buck,zacharyhernandez@example.org,28,Male,North Christopherton,0,Electronics,Smart Watches,428.94,1.42,49x43x15,5313,2023-02-16,$499.08,Express,Cancelled,5313,36,45,2021-11-06,301,Merrittshire,6520,8,Parks-Gallegos,Jenkinsside,6.82
292,Alan Fritz,zshelton@example.org,43,Female,Callahanton,6,Furniture,Chairs,782.24,29.76,24x28x6,292,2023-03-30,£525.33,Express,Delivered,292,224,89,2021-05-09,32,East Christinafurt,18998,7,Miller Group,Clarkmouth,6.56
558,Dustin Grant,qhamilton@example.com,25,Male,Reedbury,3,Furniture,Cabinets,694.46,15.88,14x36x3,558,23/04/2023,€55.96,Express,Cancelled,558,987,281,2021-09-09,199,Port Jonathan,13686,6,Morgan LLC,New Marktown,2.48
9957,Anna Dixon,qramirez@example.com,30,Female,North Emmamouth,3,Furniture,Cabinets,52.03,41.14,22x11x50,9957,2021-10-03,$2920.41,Express,Cancelled,9957,974,497,2021-06-23,302,Nathanland,17898,3,Johnson-Rodriguez,Katherineborough,7.4
7821,Edward Thomas,taylorlindsay@example.org,35,Male,West Karentown,3,Furniture,Cabinets,817.95,35.85,49x42x21,7821,03/11/2022,$643.9,Standard,Pending,7821,699,284,2022-02-12,321,North Vanessa,12259,9,Johnson-Rodriguez,Katherineborough,7.81
5447,Jeffrey Torres,dianagarza@example.net,39,Female,Port Stephanieton,10,Electronics,Laptops,244.81,35.23,21x9x29,5447,01-20-2023,£721.82,Express,Delivered,5447,769,240,2022-04-08,391,Aaronchester,9676,9,Johnson-Rodriguez,Katherineborough,7.81
7509,Jillian Thomas,james87@example.com,40,Male,New Stacey,2,Electronics,Mobile Phones,515.23,22.53,1x27x43,7509,07/08/2021,$195.7,Express,Pending,7509,48,280,2021-03-26,108,West Jason,7100,9,Johnson-Rodriguez,Katherineborough,7.81
8373,Adam Willis,walterlori@example.com,68,Female,East Tina,9,Furniture,Beds,689.6,21.12,43x23x26,8373,2022-04-24,€2019.0,Standard,Pending,8373,443,130,2022-02-07,206,Port Heatherhaven,17418,2,Miller-Pearson,Clarkmouth,9.83
1631,Vicki Reilly,bradydavid@example.com,45,Female,Mooreville,16,Furniture,Tables,462.79,16.49,14x25x7,1631,24/11/2021,$1622.07,Express,Shipped,1631,603,48,2022-03-09,454,North Kristinaton,5751,0,Johnson-Rodriguez,Port Robynmouth,
1708,Kelsey Sanchez,theresawilson@example.org,69,Male,North Ashleymouth,0,Electronics,Smart Watches,440.81,26.58,39x37x27,1708,2023-07-29,£3258.76,Standard,Delivered,1708,602,55,2022-01-15,275,Lake Stephen,17385,3,Johnson-Rodriguez,Katherineborough,7.4
9261,Michael Mcdonald,sarahclark@example.com,60,Female,Brownhaven,48,Clothing,Jeans,664.61,46.01,1x30x21,9261,2022-01-14,£3787.3,Express,Pending,9261,923,387,2021-08-13,5,East Coltonstad,13701,8,Parks-Gallegos,Jenkinsside,6.82
1249,Mathew Griffith,martinwhitney@example.com,23,Female,North Jonathan,48,Clothing,Jeans,141.0,24.12,46x18x16,1249,24/04/2022,£931.6,Standard,Delivered,1249,208,18,2022-08-30,401,West Kaylaview,8582,6,Morgan LLC,New Marktown,2.48
2838,Chad Anderson,nancy26@example.com,31,Female,Jonathanside,6,Furniture,Chairs,844.4,49.65,28x44x26,2838,2023-06-24,€129.84,Two-day,Cancelled,2838,609,82,2020-11-14,309,Rebeccastad,6076,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
4130,Mary Montgomery,paullowe@example.net,27,Male,New Matthewfurt,6,Furniture,Chairs,300.46,36.42,19x35x31,4130,2020-09-15,€861.98,Standard,Cancelled,4130,35,460,2021-11-29,281,Hoganfort,15078,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
2719,Cory Palmer,heatherclark@example.org,27,Male,West Matthewton,11,Clothing,Hats,629.3,36.27,26x40x29,2719,08/12/2022,$2052.25,Standard,Delivered,2719,690,233,2020-09-30,199,Port Jonathan,13686,6,Morgan LLC,New Marktown,2.48
